법정동코드,시도명,시군구명,읍면동명,동리명,법정동시군구코드,법정동읍면동코드,주소
4723039027,경상북도,영천시,북안면,신대리,47230,39027,경상북도 영천시 북안면 신대리
4723039028,경상북도,영천시,북안면,신리리,47230,39028,경상북도 영천시 북안면 신리리
4723039029,경상북도,영천시,북안면,효리,47230,39029,경상북도 영천시 북안면 효리
4723039030,경상북도,영천시,북안면,도천리,47230,39030,경상북도 영천시 북안면 도천리
4723039031,경상북도,영천시,북안면,옥천리,47230,39031,경상북도 영천시 북안면 옥천리
4723039032,경상북도,영천시,북안면,서당리,47230,39032,경상북도 영천시 북안면 서당리
4723039033,경상북도,영천시,북안면,고지리,47230,39033,경상북도 영천시 북안면 고지리
4723039034,경상북도,영천시,북안면,임포리,47230,39034,경상북도 영천시 북안면 임포리
4723039035,경상북도,영천시,북안면,반계리,47230,39035,경상북도 영천시 북안면 반계리
4723039036,경상북도,영천시,북안면,자포리,47230,39036,경상북도 영천시 북안면 자포리
4723039037,경상북도,영천시,북안면,신촌리,47230,39037,경상북도 영천시 북안면 신촌리
4723039038,경상북도,영천시,북안면,관리,47230,39038,경상북도 영천시 북안면 관리
4723039039,경상북도,영천시,북안면,원당리,47230,39039,경상북도 영천시 북안면 원당리
4723039040,경상북도,영천시,북안면,내포리,47230,39040,경상북도 영천시 북안면 내포리
4723039041,경상북도,영천시,북안면,반정리,47230,39041,경상북도 영천시 북안면 반정리
4723039042,경상북도,영천시,북안면,송포리,47230,39042,경상북도 영천시 북안면 송포리
4723039043,경상북도,영천시,북안면,유하리,47230,39043,경상북도 영천시 북안면 유하리
4723039044,경상북도,영천시,북안면,유상리,47230,39044,경상북도 영천시 북안면 유상리
4723040000,경상북도,영천시,대창면,,47230,40000,경상북도 영천시 대창면
4723040021,경상북도,영천시,대창면,직천리,47230,40021,경상북도 영천시 대창면 직천리
4723040022,경상북도,영천시,대창면,운천리,47230,40022,경상북도 영천시 대창면 운천리
4723040023,경상북도,영천시,대창면,용전리,47230,40023,경상북도 영천시 대창면 용전리
4723040024,경상북도,영천시,대창면,어방리,47230,40024,경상북도 영천시 대창면 어방리
4723040025,경상북도,영천시,대창면,오길리,47230,40025,경상북도 영천시 대창면 오길리
4723040026,경상북도,영천시,대창면,용호리,47230,40026,경상북도 영천시 대창면 용호리
4723040027,경상북도,영천시,대창면,신광리,47230,40027,경상북도 영천시 대창면 신광리
4723040028,경상북도,영천시,대창면,조곡리,47230,40028,경상북도 영천시 대창면 조곡리
4723040029,경상북도,영천시,대창면,대재리,47230,40029,경상북도 영천시 대창면 대재리
4723040030,경상북도,영천시,대창면,구지리,47230,40030,경상북도 영천시 대창면 구지리
4723040031,경상북도,영천시,대창면,사리리,47230,40031,경상북도 영천시 대창면 사리리
4723040032,경상북도,영천시,대창면,대창리,47230,40032,경상북도 영천시 대창면 대창리
4723040033,경상북도,영천시,대창면,강회리,47230,40033,경상북도 영천시 대창면 강회리
4723040034,경상북도,영천시,대창면,병암리,47230,40034,경상북도 영천시 대창면 병암리
4725010100,경상북도,상주시,성하동,,47250,10100,경상북도 상주시 성하동
4725010200,경상북도,상주시,성동동,,47250,10200,경상북도 상주시 성동동
4725010300,경상북도,상주시,인봉동,,47250,10300,경상북도 상주시 인봉동
4725010400,경상북도,상주시,복룡동,,47250,10400,경상북도 상주시 복룡동
4725010500,경상북도,상주시,냉림동,,47250,10500,경상북도 상주시 냉림동
4725010600,경상북도,상주시,서성동,,47250,10600,경상북도 상주시 서성동
4725010700,경상북도,상주시,남성동,,47250,10700,경상북도 상주시 남성동
4725010800,경상북도,상주시,서문동,,47250,10800,경상북도 상주시 서문동
4725010900,경상북도,상주시,무양동,,47250,10900,경상북도 상주시 무양동
4725011000,경상북도,상주시,낙양동,,47250,11000,경상북도 상주시 낙양동
4725011100,경상북도,상주시,개운동,,47250,11100,경상북도 상주시 개운동
4725011200,경상북도,상주시,신봉동,,47250,11200,경상북도 상주시 신봉동
4725011300,경상북도,상주시,가장동,,47250,11300,경상북도 상주시 가장동
4725011400,경상북도,상주시,양촌동,,47250,11400,경상북도 상주시 양촌동
4725011500,경상북도,상주시,지천동,,47250,11500,경상북도 상주시 지천동
4725011600,경상북도,상주시,오대동,,47250,11600,경상북도 상주시 오대동
4725011700,경상북도,상주시,흥각동,,47250,11700,경상북도 상주시 흥각동
4725011800,경상북도,상주시,거동동,,47250,11800,경상북도 상주시 거동동
4725011900,경상북도,상주시,인평동,,47250,11900,경상북도 상주시 인평동
4725012000,경상북도,상주시,서곡동,,47250,12000,경상북도 상주시 서곡동
4725012100,경상북도,상주시,화개동,,47250,12100,경상북도 상주시 화개동
4725012200,경상북도,상주시,외답동,,47250,12200,경상북도 상주시 외답동
4725012300,경상북도,상주시,헌신동,,47250,12300,경상북도 상주시 헌신동
4725012400,경상북도,상주시,병성동,,47250,12400,경상북도 상주시 병성동
4725012500,경상북도,상주시,도남동,,47250,12500,경상북도 상주시 도남동
4725012600,경상북도,상주시,낙상동,,47250,12600,경상북도 상주시 낙상동
4725012700,경상북도,상주시,중덕동,,47250,12700,경상북도 상주시 중덕동
4725012800,경상북도,상주시,초산동,,47250,12800,경상북도 상주시 초산동
4725012900,경상북도,상주시,화산동,,47250,12900,경상북도 상주시 화산동
4725013000,경상북도,상주시,계산동,,47250,13000,경상북도 상주시 계산동
4725013100,경상북도,상주시,부원동,,47250,13100,경상북도 상주시 부원동
4725013200,경상북도,상주시,죽전동,,47250,13200,경상북도 상주시 죽전동
4725013300,경상북도,상주시,만산동,,47250,13300,경상북도 상주시 만산동
4725013400,경상북도,상주시,연원동,,47250,13400,경상북도 상주시 연원동
4725013500,경상북도,상주시,남장동,,47250,13500,경상북도 상주시 남장동
4725013600,경상북도,상주시,남적동,,47250,13600,경상북도 상주시 남적동
4725025000,경상북도,상주시,함창읍,,47250,25000,경상북도 상주시 함창읍
4725025021,경상북도,상주시,함창읍,구향리,47250,25021,경상북도 상주시 함창읍 구향리
4725025022,경상북도,상주시,함창읍,오동리,47250,25022,경상북도 상주시 함창읍 오동리
4725025023,경상북도,상주시,함창읍,오사리,47250,25023,경상북도 상주시 함창읍 오사리
4725025024,경상북도,상주시,함창읍,증촌리,47250,25024,경상북도 상주시 함창읍 증촌리
4725025025,경상북도,상주시,함창읍,교촌리,47250,25025,경상북도 상주시 함창읍 교촌리
4725025026,경상북도,상주시,함창읍,나한리,47250,25026,경상북도 상주시 함창읍 나한리
4725025027,경상북도,상주시,함창읍,대조리,47250,25027,경상북도 상주시 함창읍 대조리
4725025028,경상북도,상주시,함창읍,윤직리,47250,25028,경상북도 상주시 함창읍 윤직리
4725025029,경상북도,상주시,함창읍,덕통리,47250,25029,경상북도 상주시 함창읍 덕통리
4725025030,경상북도,상주시,함창읍,척동리,47250,25030,경상북도 상주시 함창읍 척동리
4725025031,경상북도,상주시,함창읍,태봉리,47250,25031,경상북도 상주시 함창읍 태봉리
4725025032,경상북도,상주시,함창읍,신흥리,47250,25032,경상북도 상주시 함창읍 신흥리
4725025033,경상북도,상주시,함창읍,신덕리,47250,25033,경상북도 상주시 함창읍 신덕리
4725025034,경상북도,상주시,함창읍,금곡리,47250,25034,경상북도 상주시 함창읍 금곡리
4725025035,경상북도,상주시,함창읍,하갈리,47250,25035,경상북도 상주시 함창읍 하갈리
4725031000,경상북도,상주시,중동면,,47250,31000,경상북도 상주시 중동면
4725031021,경상북도,상주시,중동면,회상리,47250,31021,경상북도 상주시 중동면 회상리
4725031022,경상북도,상주시,중동면,오상리,47250,31022,경상북도 상주시 중동면 오상리
4725031023,경상북도,상주시,중동면,죽암리,47250,31023,경상북도 상주시 중동면 죽암리
4725031024,경상북도,상주시,중동면,간상리,47250,31024,경상북도 상주시 중동면 간상리
4725031025,경상북도,상주시,중동면,신암리,47250,31025,경상북도 상주시 중동면 신암리
4725031026,경상북도,상주시,중동면,금당리,47250,31026,경상북도 상주시 중동면 금당리
4725031027,경상북도,상주시,중동면,우물리,47250,31027,경상북도 상주시 중동면 우물리
4725032500,경상북도,상주시,사벌국면,,47250,32500,경상북도 상주시 사벌국면
4725032521,경상북도,상주시,사벌국면,덕담리,47250,32521,경상북도 상주시 사벌국면 덕담리
4725032522,경상북도,상주시,사벌국면,원흥리,47250,32522,경상북도 상주시 사벌국면 원흥리
4725032523,경상북도,상주시,사벌국면,두릉리,47250,32523,경상북도 상주시 사벌국면 두릉리
4725032524,경상북도,상주시,사벌국면,목가리,47250,32524,경상북도 상주시 사벌국면 목가리
4725032525,경상북도,상주시,사벌국면,덕가리,47250,32525,경상북도 상주시 사벌국면 덕가리
4725032526,경상북도,상주시,사벌국면,용담리,47250,32526,경상북도 상주시 사벌국면 용담리
4725032527,경상북도,상주시,사벌국면,묵상리,47250,32527,경상북도 상주시 사벌국면 묵상리
4725032528,경상북도,상주시,사벌국면,묵하리,47250,32528,경상북도 상주시 사벌국면 묵하리
4725032529,경상북도,상주시,사벌국면,매협리,47250,32529,경상북도 상주시 사벌국면 매협리
4725032530,경상북도,상주시,사벌국면,매호리,47250,32530,경상북도 상주시 사벌국면 매호리
4725032531,경상북도,상주시,사벌국면,퇴강리,47250,32531,경상북도 상주시 사벌국면 퇴강리
4725032532,경상북도,상주시,사벌국면,엄암리,47250,32532,경상북도 상주시 사벌국면 엄암리
4725032533,경상북도,상주시,사벌국면,금흔리,47250,32533,경상북도 상주시 사벌국면 금흔리
4725032534,경상북도,상주시,사벌국면,화달리,47250,32534,경상북도 상주시 사벌국면 화달리
4725032535,경상북도,상주시,사벌국면,삼덕리,47250,32535,경상북도 상주시 사벌국면 삼덕리
4725033000,경상북도,상주시,낙동면,,47250,33000,경상북도 상주시 낙동면
4725033021,경상북도,상주시,낙동면,상촌리,47250,33021,경상북도 상주시 낙동면 상촌리
4725033022,경상북도,상주시,낙동면,낙동리,47250,33022,경상북도 상주시 낙동면 낙동리
4725033023,경상북도,상주시,낙동면,장곡리,47250,33023,경상북도 상주시 낙동면 장곡리
4725033024,경상북도,상주시,낙동면,구잠리,47250,33024,경상북도 상주시 낙동면 구잠리
4725033025,경상북도,상주시,낙동면,물량리,47250,33025,경상북도 상주시 낙동면 물량리
4725033026,경상북도,상주시,낙동면,분황리,47250,33026,경상북도 상주시 낙동면 분황리
4725033027,경상북도,상주시,낙동면,성동리,47250,33027,경상북도 상주시 낙동면 성동리
4725033028,경상북도,상주시,낙동면,신상리,47250,33028,경상북도 상주시 낙동면 신상리
4725033029,경상북도,상주시,낙동면,화산리,47250,33029,경상북도 상주시 낙동면 화산리
4725033030,경상북도,상주시,낙동면,내곡리,47250,33030,경상북도 상주시 낙동면 내곡리
4725033031,경상북도,상주시,낙동면,운평리,47250,33031,경상북도 상주시 낙동면 운평리
4725033032,경상북도,상주시,낙동면,승곡리,47250,33032,경상북도 상주시 낙동면 승곡리
4725033033,경상북도,상주시,낙동면,비룡리,47250,33033,경상북도 상주시 낙동면 비룡리
4725033034,경상북도,상주시,낙동면,용포리,47250,33034,경상북도 상주시 낙동면 용포리
4725033035,경상북도,상주시,낙동면,수정리,47250,33035,경상북도 상주시 낙동면 수정리
4725033036,경상북도,상주시,낙동면,신오리,47250,33036,경상북도 상주시 낙동면 신오리
4725033037,경상북도,상주시,낙동면,유곡리,47250,33037,경상북도 상주시 낙동면 유곡리
4725034000,경상북도,상주시,청리면,,47250,34000,경상북도 상주시 청리면
4725034021,경상북도,상주시,청리면,원장리,47250,34021,경상북도 상주시 청리면 원장리
4725034022,경상북도,상주시,청리면,월로리,47250,34022,경상북도 상주시 청리면 월로리
4725034023,경상북도,상주시,청리면,청하리,47250,34023,경상북도 상주시 청리면 청하리
4725034024,경상북도,상주시,청리면,청상리,47250,34024,경상북도 상주시 청리면 청상리
4725034025,경상북도,상주시,청리면,마공리,47250,34025,경상북도 상주시 청리면 마공리
4725034026,경상북도,상주시,청리면,가천리,47250,34026,경상북도 상주시 청리면 가천리
4725034027,경상북도,상주시,청리면,하초리,47250,34027,경상북도 상주시 청리면 하초리
4725034028,경상북도,상주시,청리면,수상리,47250,34028,경상북도 상주시 청리면 수상리
4725034029,경상북도,상주시,청리면,덕산리,47250,34029,경상북도 상주시 청리면 덕산리
4725034030,경상북도,상주시,청리면,율리,47250,34030,경상북도 상주시 청리면 율리
4725034031,경상북도,상주시,청리면,삼괴리,47250,34031,경상북도 상주시 청리면 삼괴리
4725034032,경상북도,상주시,청리면,학하리,47250,34032,경상북도 상주시 청리면 학하리
4725035000,경상북도,상주시,공성면,,47250,35000,경상북도 상주시 공성면
4725035021,경상북도,상주시,공성면,옥산리,47250,35021,경상북도 상주시 공성면 옥산리
4725035022,경상북도,상주시,공성면,금계리,47250,35022,경상북도 상주시 공성면 금계리
4725035023,경상북도,상주시,공성면,장동리,47250,35023,경상북도 상주시 공성면 장동리
4725035024,경상북도,상주시,공성면,거창리,47250,35024,경상북도 상주시 공성면 거창리
4725035025,경상북도,상주시,공성면,영오리,47250,35025,경상북도 상주시 공성면 영오리
4725035026,경상북도,상주시,공성면,이화리,47250,35026,경상북도 상주시 공성면 이화리
4725035027,경상북도,상주시,공성면,산현리,47250,35027,경상북도 상주시 공성면 산현리
4725035028,경상북도,상주시,공성면,평천리,47250,35028,경상북도 상주시 공성면 평천리
4725035029,경상북도,상주시,공성면,무곡리,47250,35029,경상북도 상주시 공성면 무곡리
4725035030,경상북도,상주시,공성면,용안리,47250,35030,경상북도 상주시 공성면 용안리
4725035031,경상북도,상주시,공성면,초오리,47250,35031,경상북도 상주시 공성면 초오리
4725035032,경상북도,상주시,공성면,인창리,47250,35032,경상북도 상주시 공성면 인창리
4725035033,경상북도,상주시,공성면,용신리,47250,35033,경상북도 상주시 공성면 용신리
4725035034,경상북도,상주시,공성면,효곡리,47250,35034,경상북도 상주시 공성면 효곡리
4725035035,경상북도,상주시,공성면,봉산리,47250,35035,경상북도 상주시 공성면 봉산리
4725035036,경상북도,상주시,공성면,오광리,47250,35036,경상북도 상주시 공성면 오광리
4725035037,경상북도,상주시,공성면,우하리,47250,35037,경상북도 상주시 공성면 우하리
4725035038,경상북도,상주시,공성면,신곡리,47250,35038,경상북도 상주시 공성면 신곡리
4725035039,경상북도,상주시,공성면,도곡리,47250,35039,경상북도 상주시 공성면 도곡리
4725036000,경상북도,상주시,외남면,,47250,36000,경상북도 상주시 외남면
4725036021,경상북도,상주시,외남면,구서리,47250,36021,경상북도 상주시 외남면 구서리
4725036022,경상북도,상주시,외남면,소상리,47250,36022,경상북도 상주시 외남면 소상리
4725036023,경상북도,상주시,외남면,신촌리,47250,36023,경상북도 상주시 외남면 신촌리
4725036024,경상북도,상주시,외남면,송지리,47250,36024,경상북도 상주시 외남면 송지리
4725036025,경상북도,상주시,외남면,신상리,47250,36025,경상북도 상주시 외남면 신상리
4725036026,경상북도,상주시,외남면,흔평리,47250,36026,경상북도 상주시 외남면 흔평리
4725036027,경상북도,상주시,외남면,소은리,47250,36027,경상북도 상주시 외남면 소은리
4725036028,경상북도,상주시,외남면,지사리,47250,36028,경상북도 상주시 외남면 지사리
4725037000,경상북도,상주시,내서면,,47250,37000,경상북도 상주시 내서면
4725037021,경상북도,상주시,내서면,능암리,47250,37021,경상북도 상주시 내서면 능암리
4725037022,경상북도,상주시,내서면,신촌리,47250,37022,경상북도 상주시 내서면 신촌리
4725037023,경상북도,상주시,내서면,북장리,47250,37023,경상북도 상주시 내서면 북장리
4725037024,경상북도,상주시,내서면,고곡리,47250,37024,경상북도 상주시 내서면 고곡리
4725037025,경상북도,상주시,내서면,서만리,47250,37025,경상북도 상주시 내서면 서만리
4725037026,경상북도,상주시,내서면,서원리,47250,37026,경상북도 상주시 내서면 서원리
4725037027,경상북도,상주시,내서면,낙서리,47250,37027,경상북도 상주시 내서면 낙서리
4725037028,경상북도,상주시,내서면,평지리,47250,37028,경상북도 상주시 내서면 평지리
4725037029,경상북도,상주시,내서면,노류리,47250,37029,경상북도 상주시 내서면 노류리
4725038000,경상북도,상주시,모동면,,47250,38000,경상북도 상주시 모동면
4725038021,경상북도,상주시,모동면,덕곡리,47250,38021,경상북도 상주시 모동면 덕곡리
4725038022,경상북도,상주시,모동면,이동리,47250,38022,경상북도 상주시 모동면 이동리
4725038023,경상북도,상주시,모동면,용호리,47250,38023,경상북도 상주시 모동면 용호리
4725038024,경상북도,상주시,모동면,금천리,47250,38024,경상북도 상주시 모동면 금천리
4725038025,경상북도,상주시,모동면,신천리,47250,38025,경상북도 상주시 모동면 신천리
4725038026,경상북도,상주시,모동면,상판리,47250,38026,경상북도 상주시 모동면 상판리
4725038027,경상북도,상주시,모동면,반계리,47250,38027,경상북도 상주시 모동면 반계리
4725038028,경상북도,상주시,모동면,정양리,47250,38028,경상북도 상주시 모동면 정양리
4725038029,경상북도,상주시,모동면,신흥리,47250,38029,경상북도 상주시 모동면 신흥리
4725038030,경상북도,상주시,모동면,수봉리,47250,38030,경상북도 상주시 모동면 수봉리
4725039000,경상북도,상주시,모서면,,47250,39000,경상북도 상주시 모서면
4725039021,경상북도,상주시,모서면,삼포리,47250,39021,경상북도 상주시 모서면 삼포리
4725039022,경상북도,상주시,모서면,도안리,47250,39022,경상북도 상주시 모서면 도안리
4725039023,경상북도,상주시,모서면,소정리,47250,39023,경상북도 상주시 모서면 소정리
4725039024,경상북도,상주시,모서면,대포리,47250,39024,경상북도 상주시 모서면 대포리
4725039025,경상북도,상주시,모서면,석산리,47250,39025,경상북도 상주시 모서면 석산리
4725039026,경상북도,상주시,모서면,가막리,47250,39026,경상북도 상주시 모서면 가막리
4725039027,경상북도,상주시,모서면,지산리,47250,39027,경상북도 상주시 모서면 지산리
4725039028,경상북도,상주시,모서면,화현리,47250,39028,경상북도 상주시 모서면 화현리
4725039029,경상북도,상주시,모서면,득수리,47250,39029,경상북도 상주시 모서면 득수리
4725039030,경상북도,상주시,모서면,백학리,47250,39030,경상북도 상주시 모서면 백학리
4725039031,경상북도,상주시,모서면,정산리,47250,39031,경상북도 상주시 모서면 정산리
4725039032,경상북도,상주시,모서면,호음리,47250,39032,경상북도 상주시 모서면 호음리
4725040000,경상북도,상주시,화동면,,47250,40000,경상북도 상주시 화동면
4725040021,경상북도,상주시,화동면,이소리,47250,40021,경상북도 상주시 화동면 이소리
4725040022,경상북도,상주시,화동면,선교리,47250,40022,경상북도 상주시 화동면 선교리
4725040023,경상북도,상주시,화동면,판곡리,47250,40023,경상북도 상주시 화동면 판곡리
4725040024,경상북도,상주시,화동면,어산리,47250,40024,경상북도 상주시 화동면 어산리
4725040025,경상북도,상주시,화동면,신촌리,47250,40025,경상북도 상주시 화동면 신촌리
4725040026,경상북도,상주시,화동면,반곡리,47250,40026,경상북도 상주시 화동면 반곡리
4725040027,경상북도,상주시,화동면,보미리,47250,40027,경상북도 상주시 화동면 보미리
4725040028,경상북도,상주시,화동면,양지리,47250,40028,경상북도 상주시 화동면 양지리
4725040029,경상북도,상주시,화동면,평산리,47250,40029,경상북도 상주시 화동면 평산리
4725041000,경상북도,상주시,화서면,,47250,41000,경상북도 상주시 화서면
4725041021,경상북도,상주시,화서면,신봉리,47250,41021,경상북도 상주시 화서면 신봉리
4725041022,경상북도,상주시,화서면,상현리,47250,41022,경상북도 상주시 화서면 상현리
4725041023,경상북도,상주시,화서면,달천리,47250,41023,경상북도 상주시 화서면 달천리
4725041024,경상북도,상주시,화서면,상용리,47250,41024,경상북도 상주시 화서면 상용리
4725041025,경상북도,상주시,화서면,금산리,47250,41025,경상북도 상주시 화서면 금산리
4725041026,경상북도,상주시,화서면,사산리,47250,41026,경상북도 상주시 화서면 사산리
4725041027,경상북도,상주시,화서면,율림리,47250,41027,경상북도 상주시 화서면 율림리
4725041028,경상북도,상주시,화서면,봉촌리,47250,41028,경상북도 상주시 화서면 봉촌리
4725041029,경상북도,상주시,화서면,지산리,47250,41029,경상북도 상주시 화서면 지산리
4725041030,경상북도,상주시,화서면,상곡리,47250,41030,경상북도 상주시 화서면 상곡리
4725041031,경상북도,상주시,화서면,하송리,47250,41031,경상북도 상주시 화서면 하송리
4725042000,경상북도,상주시,화북면,,47250,42000,경상북도 상주시 화북면
4725042021,경상북도,상주시,화북면,용유리,47250,42021,경상북도 상주시 화북면 용유리
4725042022,경상북도,상주시,화북면,장암리,47250,42022,경상북도 상주시 화북면 장암리
4725042023,경상북도,상주시,화북면,상오리,47250,42023,경상북도 상주시 화북면 상오리
4725042024,경상북도,상주시,화북면,입석리,47250,42024,경상북도 상주시 화북면 입석리
4725042025,경상북도,상주시,화북면,중벌리,47250,42025,경상북도 상주시 화북면 중벌리
4725042026,경상북도,상주시,화북면,운흥리,47250,42026,경상북도 상주시 화북면 운흥리
4725043000,경상북도,상주시,외서면,,47250,43000,경상북도 상주시 외서면
4725043021,경상북도,상주시,외서면,연봉리,47250,43021,경상북도 상주시 외서면 연봉리
4725043022,경상북도,상주시,외서면,관동리,47250,43022,경상북도 상주시 외서면 관동리
4725043023,경상북도,상주시,외서면,개곡리,47250,43023,경상북도 상주시 외서면 개곡리
4725043024,경상북도,상주시,외서면,이천리,47250,43024,경상북도 상주시 외서면 이천리
4725043025,경상북도,상주시,외서면,봉강리,47250,43025,경상북도 상주시 외서면 봉강리
4725043026,경상북도,상주시,외서면,백전리,47250,43026,경상북도 상주시 외서면 백전리
4725043027,경상북도,상주시,외서면,가곡리,47250,43027,경상북도 상주시 외서면 가곡리
4725043028,경상북도,상주시,외서면,관현리,47250,43028,경상북도 상주시 외서면 관현리
4725043029,경상북도,상주시,외서면,우산리,47250,43029,경상북도 상주시 외서면 우산리
4725043030,경상북도,상주시,외서면,이촌리,47250,43030,경상북도 상주시 외서면 이촌리
4725043031,경상북도,상주시,외서면,대전리,47250,43031,경상북도 상주시 외서면 대전리
4725043032,경상북도,상주시,외서면,예의리,47250,43032,경상북도 상주시 외서면 예의리
4725044000,경상북도,상주시,은척면,,47250,44000,경상북도 상주시 은척면
4725044021,경상북도,상주시,은척면,봉중리,47250,44021,경상북도 상주시 은척면 봉중리
4725044022,경상북도,상주시,은척면,봉상리,47250,44022,경상북도 상주시 은척면 봉상리
4725044023,경상북도,상주시,은척면,우기리,47250,44023,경상북도 상주시 은척면 우기리
4725044024,경상북도,상주시,은척면,남곡리,47250,44024,경상북도 상주시 은척면 남곡리
4725044025,경상북도,상주시,은척면,문암리,47250,44025,경상북도 상주시 은척면 문암리
4725044026,경상북도,상주시,은척면,두곡리,47250,44026,경상북도 상주시 은척면 두곡리
4725044027,경상북도,상주시,은척면,장암리,47250,44027,경상북도 상주시 은척면 장암리
4725044028,경상북도,상주시,은척면,무릉리,47250,44028,경상북도 상주시 은척면 무릉리
4725044029,경상북도,상주시,은척면,황령리,47250,44029,경상북도 상주시 은척면 황령리
4725044030,경상북도,상주시,은척면,하흘리,47250,44030,경상북도 상주시 은척면 하흘리
4725045000,경상북도,상주시,공검면,,47250,45000,경상북도 상주시 공검면
4725045021,경상북도,상주시,공검면,부곡리,47250,45021,경상북도 상주시 공검면 부곡리
4725045022,경상북도,상주시,공검면,동막리,47250,45022,경상북도 상주시 공검면 동막리
4725045023,경상북도,상주시,공검면,병암리,47250,45023,경상북도 상주시 공검면 병암리
4725045024,경상북도,상주시,공검면,오태리,47250,45024,경상북도 상주시 공검면 오태리
4725045025,경상북도,상주시,공검면,양정리,47250,45025,경상북도 상주시 공검면 양정리
4725045026,경상북도,상주시,공검면,화동리,47250,45026,경상북도 상주시 공검면 화동리
4725045027,경상북도,상주시,공검면,역곡리,47250,45027,경상북도 상주시 공검면 역곡리
4725045028,경상북도,상주시,공검면,율곡리,47250,45028,경상북도 상주시 공검면 율곡리
4725045029,경상북도,상주시,공검면,예주리,47250,45029,경상북도 상주시 공검면 예주리
4725045030,경상북도,상주시,공검면,지평리,47250,45030,경상북도 상주시 공검면 지평리
4725045031,경상북도,상주시,공검면,중소리,47250,45031,경상북도 상주시 공검면 중소리
4725046000,경상북도,상주시,이안면,,47250,46000,경상북도 상주시 이안면
4725046021,경상북도,상주시,이안면,양범리,47250,46021,경상북도 상주시 이안면 양범리
4725046022,경상북도,상주시,이안면,문창리,47250,46022,경상북도 상주시 이안면 문창리
4725046023,경상북도,상주시,이안면,안용리,47250,46023,경상북도 상주시 이안면 안용리
4725046024,경상북도,상주시,이안면,구미리,47250,46024,경상북도 상주시 이안면 구미리
4725046025,경상북도,상주시,이안면,대현리,47250,46025,경상북도 상주시 이안면 대현리
4725046026,경상북도,상주시,이안면,아천리,47250,46026,경상북도 상주시 이안면 아천리
4725046027,경상북도,상주시,이안면,지산리,47250,46027,경상북도 상주시 이안면 지산리
4725046028,경상북도,상주시,이안면,흑암리,47250,46028,경상북도 상주시 이안면 흑암리
4725046029,경상북도,상주시,이안면,소암리,47250,46029,경상북도 상주시 이안면 소암리
4725046030,경상북도,상주시,이안면,여물리,47250,46030,경상북도 상주시 이안면 여물리
4725046031,경상북도,상주시,이안면,가장리,47250,46031,경상북도 상주시 이안면 가장리
4725046033,경상북도,상주시,이안면,이안리,47250,46033,경상북도 상주시 이안면 이안리
4725047000,경상북도,상주시,화남면,,47250,47000,경상북도 상주시 화남면
4725047021,경상북도,상주시,화남면,동관리,47250,47021,경상북도 상주시 화남면 동관리
4725047022,경상북도,상주시,화남면,평온리,47250,47022,경상북도 상주시 화남면 평온리
4725047023,경상북도,상주시,화남면,임곡리,47250,47023,경상북도 상주시 화남면 임곡리
4725047024,경상북도,상주시,화남면,중눌리,47250,47024,경상북도 상주시 화남면 중눌리
4725047025,경상북도,상주시,화남면,소곡리,47250,47025,경상북도 상주시 화남면 소곡리
4728010100,경상북도,문경시,점촌동,,47280,10100,경상북도 문경시 점촌동
4728010200,경상북도,문경시,영신동,,47280,10200,경상북도 문경시 영신동
4728010300,경상북도,문경시,흥덕동,,47280,10300,경상북도 문경시 흥덕동
4728010400,경상북도,문경시,우지동,,47280,10400,경상북도 문경시 우지동
4728010500,경상북도,문경시,창동,,47280,10500,경상북도 문경시 창동
4728010600,경상북도,문경시,신기동,,47280,10600,경상북도 문경시 신기동
4728010700,경상북도,문경시,불정동,,47280,10700,경상북도 문경시 불정동
4728010800,경상북도,문경시,유곡동,,47280,10800,경상북도 문경시 유곡동
4728010900,경상북도,문경시,공평동,,47280,10900,경상북도 문경시 공평동
4728011000,경상북도,문경시,모전동,,47280,11000,경상북도 문경시 모전동
4728011100,경상북도,문경시,윤직동,,47280,11100,경상북도 문경시 윤직동
4728025000,경상북도,문경시,문경읍,,47280,25000,경상북도 문경시 문경읍
4728025021,경상북도,문경시,문경읍,상리,47280,25021,경상북도 문경시 문경읍 상리
4728025022,경상북도,문경시,문경읍,하리,47280,25022,경상북도 문경시 문경읍 하리
4728025023,경상북도,문경시,문경읍,교촌리,47280,25023,경상북도 문경시 문경읍 교촌리
4728025024,경상북도,문경시,문경읍,요성리,47280,25024,경상북도 문경시 문경읍 요성리
4728025025,경상북도,문경시,문경읍,지곡리,47280,25025,경상북도 문경시 문경읍 지곡리
4728025026,경상북도,문경시,문경읍,마원리,47280,25026,경상북도 문경시 문경읍 마원리
4728025027,경상북도,문경시,문경읍,진안리,47280,25027,경상북도 문경시 문경읍 진안리
4728025028,경상북도,문경시,문경읍,각서리,47280,25028,경상북도 문경시 문경읍 각서리
4728025029,경상북도,문경시,문경읍,하초리,47280,25029,경상북도 문경시 문경읍 하초리
4728025030,경상북도,문경시,문경읍,상초리,47280,25030,경상북도 문경시 문경읍 상초리
4728025031,경상북도,문경시,문경읍,고요리,47280,25031,경상북도 문경시 문경읍 고요리
4728025032,경상북도,문경시,문경읍,팔영리,47280,25032,경상북도 문경시 문경읍 팔영리
4728025033,경상북도,문경시,문경읍,당포리,47280,25033,경상북도 문경시 문경읍 당포리
